Date,Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode.IncidentNumber,Source,Notes
4/29/05,29,4,2005,21.3248062,-158.0676422,1,Oahu,OA3307,Honolulu Fire Dept,NA
4/29/05,29,4,2005,21.3604965,-158.0293427,0.1,Oahu,OA3946,Honolulu Fire Dept,NA
4/29/05,29,4,2005,22.0490589,-159.3512421,0.1,Kauai,KA11,Kauai Fire Dept,NA
4/30/05,30,4,2005,21.3871479,-158.1513977,0.5,Oahu,OA2117,Honolulu Fire Dept,NA
5/1/05,1,5,2005,21.0094662,-156.6433563,0.1,Maui,MA138,Maui Fire Dept,NA
5/1/05,1,5,2005,21.4345169,-158.1844635,0.1,Oahu,OA1086,Honolulu Fire Dept,NA
5/1/05,1,5,2005,21.4192181,-158.173996,0.1,Oahu,OA1536,Honolulu Fire Dept,NA
5/1/05,1,5,2005,21.3302326,-157.9022369,1,Oahu,OA5582,Honolulu Fire Dept,NA
5/1/05,1,5,2005,22.1351833,-159.2970276,1,Kauai,KA312,Kauai Fire Dept,NA
5/2/05,2,5,2005,19.8341942,-155.7875214,0.1,Hawaii,HI1047,Hawaii Fire Dept,NA
5/2/05,2,5,2005,19.6683159,-155.9950714,0.2,Hawaii,HI1379,Hawaii Fire Dept,NA
5/2/05,2,5,2005,19.5169563,-154.8455048,3,Hawaii,HI406,Hawaii Fire Dept,NA
5/2/05,2,5,2005,19.3849926,-154.9382935,3,Hawaii,HI457,Hawaii Fire Dept,NA
5/2/05,2,5,2005,19.1347198,-155.5147705,0.5,Hawaii,HI832,Hawaii Fire Dept,NA
5/2/05,2,5,2005,21.3877144,-158.1299133,0.1,Oahu,OA2575,Honolulu Fire Dept,NA
5/2/05,2,5,2005,21.4278774,-157.7583923,1,Oahu,OA6561,Honolulu Fire Dept,NA
5/2/05,2,5,2005,21.8975315,-159.4650269,0.1,Kauai,KA130,Kauai Fire Dept,NA
5/3/05,3,5,2005,19.6529636,-155.1227417,0.1,Hawaii,HI661,Hawaii Fire Dept,NA
5/3/05,3,5,2005,20.877821,-156.3189392,0,Maui,MA888,Maui Fire Dept,NA
5/3/05,3,5,2005,21.4889336,-158.2292633,0.1,Oahu,OA126,Honolulu Fire Dept,NA
5/3/05,3,5,2005,21.3894978,-157.9945679,0.1,Oahu,OA4858,Honolulu Fire Dept,NA
5/3/05,3,5,2005,21.2759743,-157.6878662,0.1,Oahu,OA6861,Honolulu Fire Dept,NA
5/4/05,4,5,2005,20.6927528,-156.0053711,0,Maui,MA1817,Maui Fire Dept,NA
5/4/05,4,5,2005,21.3876991,-158.1519928,1,Oahu,OA2071,Honolulu Fire Dept,NA
5/4/05,4,5,2005,21.3867664,-158.1434174,0.1,Oahu,OA2348,Honolulu Fire Dept,NA
5/4/05,4,5,2005,21.3558807,-157.9208679,0,Oahu,OA5479,Honolulu Fire Dept,NA
5/5/05,5,5,2005,21.4889336,-158.2292633,0.1,Oahu,OA127,Honolulu Fire Dept,NA
5/5/05,5,5,2005,21.3873158,-158.1461334,0.1,Oahu,OA2299,Honolulu Fire Dept,NA
5/5/05,5,5,2005,21.3130684,-157.8650513,0.1,Oahu,OA5823,Honolulu Fire Dept,NA
5/6/05,6,5,2005,21.4638824,-157.8548737,0.1,Oahu,OA5920,Honolulu Fire Dept,NA
5/6/05,6,5,2005,21.9064064,-159.4652557,0.1,Kauai,KA129,Kauai Fire Dept,NA
5/7/05,7,5,2005,20.7571678,-156.4479675,5,Maui,MA1623,Maui Fire Dept,NA
5/7/05,7,5,2005,20.8824902,-156.6797485,0,Maui,MA798,Maui Fire Dept,NA
5/7/05,7,5,2005,20.876976,-156.5185699,0,Maui,MA906,Maui Fire Dept,NA
5/7/05,7,5,2005,21.3786049,-157.9266052,0.1,Oahu,OA5449,Honolulu Fire Dept,NA
5/7/05,7,5,2005,21.2909985,-157.6640472,0.2,Oahu,OA6909,Honolulu Fire Dept,NA
5/8/05,8,5,2005,21.4295349,-158.1809692,0.1,Oahu,OA1176,Honolulu Fire Dept,NA
5/8/05,8,5,2005,21.4533863,-158.1521149,0.1,Oahu,OA2057,Honolulu Fire Dept,NA
5/8/05,8,5,2005,21.5774212,-158.1225433,0.1,Oahu,OA2670,Honolulu Fire Dept,NA
5/8/05,8,5,2005,21.4057083,-158.031601,0.5,Oahu,OA3849,Honolulu Fire Dept,NA
5/8/05,8,5,2005,22.1016273,-159.3253326,0.1,Kauai,KA281,Kauai Fire Dept,NA
5/9/05,9,5,2005,20.2228832,-155.8303833,0.1,Hawaii,HI1158,Hawaii Fire Dept,NA
5/9/05,9,5,2005,20.0186119,-155.6453705,0.2,Hawaii,HI888,Hawaii Fire Dept,NA
5/9/05,9,5,2005,21.4170742,-158.1720734,2,Oahu,OA1613,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.4064922,-158.1642151,0.1,Oahu,OA1768,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.4064922,-158.1642151,5,Oahu,OA1769,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.3872566,-158.1515198,0.1,Oahu,OA2089,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.3816528,-158.1454773,0.1,Oahu,OA2312,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.3799057,-158.1435852,0.1,Oahu,OA2336,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.3877144,-158.1299133,0.5,Oahu,OA2576,Honolulu Fire Dept,NA
5/9/05,9,5,2005,21.3449497,-157.8676147,0.1,Oahu,OA5804,Honolulu Fire Dept,NA
5/10/05,10,5,2005,21.3874283,-158.1389465,1507.8,Oahu,OA2415,Hawaii Div. of Forestry & Wildlife,NA
5/10/05,10,5,2005,21.4568272,-158.2006836,0.2,Oahu,OA583,Honolulu Fire Dept,NA
5/10/05,10,5,2005,21.4568176,-158.2006683,0.1,Oahu,OA613,Honolulu Fire Dept,NA
5/10/05,10,5,2005,21.3763924,-157.7138672,0.1,Oahu,OA6735,Honolulu Fire Dept,NA
5/11/05,11,5,2005,19.5860062,-155.0906677,1,Hawaii,HI616,Hawaii Fire Dept,NA
5/11/05,11,5,2005,20.7034664,-156.4362488,0,Maui,MA1804,Maui Fire Dept,NA
5/11/05,11,5,2005,21.4176846,-158.1752472,0.2,Oahu,OA1390,Honolulu Fire Dept,NA
5/11/05,11,5,2005,21.3872871,-158.1462097,0.1,Oahu,OA2293,Honolulu Fire Dept,NA
5/11/05,11,5,2005,21.3555565,-158.1291656,0.5,Oahu,OA2597,Honolulu Fire Dept,NA
5/11/05,11,5,2005,21.3503799,-158.0888672,0.1,Oahu,OA2977,Honolulu Fire Dept,NA
5/12/05,12,5,2005,19.5935993,-154.9858093,0.1,Hawaii,HI501,Hawaii Fire Dept,NA
5/12/05,12,5,2005,19.5140915,-155.1220398,5,Hawaii,HI659,Hawaii Fire Dept,NA
5/12/05,12,5,2005,18.9888477,-155.6373444,900,Hawaii,HI882,Hawaii Fire Dept,NA
5/12/05,12,5,2005,21.9521027,-159.3618927,0.1,Kauai,KA203,Kauai Fire Dept,NA
5/13/05,13,5,2005,21.4391937,-158.1750336,0.1,Oahu,OA1423,Honolulu Fire Dept,NA
5/13/05,13,5,2005,21.4643078,-158.1599731,0.1,Oahu,OA1909,Honolulu Fire Dept,NA
5/13/05,13,5,2005,21.4006195,-158.1511383,1,Oahu,OA2131,Honolulu Fire Dept,NA
5/13/05,13,5,2005,21.9155827,-159.5127716,0.1,Kauai,KA111,Kauai Fire Dept,NA
5/14/05,14,5,2005,19.6693478,-156.0021362,0.2,Hawaii,HI1405,Hawaii Fire Dept,NA
5/14/05,14,5,2005,19.0648537,-155.5877533,20,Hawaii,HI854,Hawaii Fire Dept,NA
5/14/05,14,5,2005,21.4176846,-158.1752472,0.2,Oahu,OA1391,Honolulu Fire Dept,NA
5/14/05,14,5,2005,21.4391937,-158.1750336,100,Oahu,OA1424,Honolulu Fire Dept,NA
5/14/05,14,5,2005,21.4180336,-158.1581421,1,Oahu,OA1941,Honolulu Fire Dept,NA
5/14/05,14,5,2005,21.4392891,-158.1569824,0.1,Oahu,OA1987,Honolulu Fire Dept,NA
5/14/05,14,5,2005,21.4092789,-158.146347,10,Oahu,OA2283,Honolulu Fire Dept,NA
5/14/05,14,5,2005,21.5120525,-158.0423889,0.5,Oahu,OA3587,Honolulu Fire Dept,NA
5/14/05,14,5,2005,21.3401432,-157.7452545,0.2,Oahu,OA6618,Honolulu Fire Dept,NA
5/15/05,15,5,2005,19.4934444,-154.8334808,0.1,Hawaii,HI403,Hawaii Fire Dept,NA
5/15/05,15,5,2005,21.4391937,-158.1750336,0.1,Oahu,OA1425,Honolulu Fire Dept,NA
5/15/05,15,5,2005,21.3725758,-158.0332031,0.2,Oahu,OA3775,Honolulu Fire Dept,NA
5/15/05,15,5,2005,21.3703403,-158.0261078,0.3,Oahu,OA4122,Honolulu Fire Dept,NA
5/15/05,15,5,2005,21.4536667,-158.1903839,0.1,Oahu,OA813,Honolulu Fire Dept,NA
5/15/05,15,5,2005,21.4492378,-158.1903381,30,Oahu,OA825,Honolulu Fire Dept,NA
5/15/05,15,5,2005,22.2099533,-159.3455963,1.5,Kauai,KA243,Kauai Fire Dept,NA
5/16/05,16,5,2005,20.7228203,-156.3339844,0,Maui,MA1755,Maui Fire Dept,NA
5/16/05,16,5,2005,21.4262733,-158.1756744,3.5,Oahu,OA1353,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.4157047,-158.155014,1,Oahu,OA2021,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.4631386,-158.1490936,0.1,Oahu,OA2209,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.3786011,-158.1401367,0.1,Oahu,OA2405,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.4693279,-158.212326,0.2,Oahu,OA419,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.4369602,-158.0127106,0.1,Oahu,OA4514,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.3710289,-157.9118195,0.1,Oahu,OA5544,Honolulu Fire Dept,NA
5/16/05,16,5,2005,21.4543991,-157.8449097,0.1,Oahu,OA6028,Honolulu Fire Dept,NA
5/17/05,17,5,2005,19.6977921,-155.0730286,0.1,Hawaii,HI578,Hawaii Fire Dept,NA
5/17/05,17,5,2005,21.3987408,-158.1588745,0.2,Oahu,OA1930,Honolulu Fire Dept,NA
5/17/05,17,5,2005,21.445116,-157.9627686,3,Oahu,OA5141,Honolulu Fire Dept,NA
5/17/05,17,5,2005,21.3797226,-157.9245758,0.1,Oahu,OA5467,Honolulu Fire Dept,NA
5/17/05,17,5,2005,22.0787868,-159.3242188,0.1,Kauai,KA283,Kauai Fire Dept,NA
5/18/05,18,5,2005,20.1608868,-155.8936157,200,Hawaii,HI1239,Hawaii Fire Dept,NA
5/18/05,18,5,2005,19.6315441,-155.038269,0.1,Hawaii,HI544,Hawaii Fire Dept,NA
5/18/05,18,5,2005,21.4295349,-158.1809692,0.1,Oahu,OA1177,Honolulu Fire Dept,NA
5/18/05,18,5,2005,21.4424763,-158.1456146,0.1,Oahu,OA2309,Honolulu Fire Dept,NA
5/18/05,18,5,2005,21.3416843,-158.1069183,2,Oahu,OA2811,Honolulu Fire Dept,NA
5/19/05,19,5,2005,19.9948807,-155.2536774,0.2,Hawaii,HI700,Hawaii Fire Dept,NA
5/19/05,19,5,2005,21.4358788,-158.1631012,0.1,Oahu,OA1827,Honolulu Fire Dept,NA
5/20/05,20,5,2005,21.3697872,-158.0266571,0.2,Oahu,OA4089,Honolulu Fire Dept,NA
5/21/05,21,5,2005,21.3012009,-158.0867767,0.1,Oahu,OA3009,Honolulu Fire Dept,NA
5/21/05,21,5,2005,21.3621254,-158.0847626,0.1,Oahu,OA3051,Honolulu Fire Dept,NA
5/21/05,21,5,2005,21.3897018,-158.0177612,0.1,Oahu,OA4371,Honolulu Fire Dept,NA
5/21/05,21,5,2005,21.3965092,-157.994873,0.1,Oahu,OA4842,Honolulu Fire Dept,NA
5/21/05,21,5,2005,21.9307804,-159.4851227,0.1,Kauai,KA115,Kauai Fire Dept,NA
5/22/05,22,5,2005,19.1646385,-155.5011749,0.1,Hawaii,HI815,Hawaii Fire Dept,NA
5/22/05,22,5,2005,21.3090858,-157.8514557,0.1,Oahu,OA5969,Honolulu Fire Dept,NA
5/23/05,23,5,2005,21.4889336,-158.2292633,0.2,Oahu,OA128,Honolulu Fire Dept,NA
5/23/05,23,5,2005,21.2986107,-158.0774994,0.1,Oahu,OA3134,Honolulu Fire Dept,NA
5/23/05,23,5,2005,21.3834171,-158.031723,0.1,Oahu,OA3846,Honolulu Fire Dept,NA
5/24/05,24,5,2005,19.6885223,-155.1812134,0.1,Hawaii,HI686,Hawaii Fire Dept,NA
5/24/05,24,5,2005,19.9832783,-155.683075,400,Hawaii,HI918,Hawaii Fire Dept,NA
5/24/05,24,5,2005,20.7978649,-156.4980469,1,Maui,MA1410,Maui Fire Dept,NA
5/24/05,24,5,2005,21.3914776,-158.1290894,0.9,Oahu,OA2602,Honolulu Fire Dept,NA
5/24/05,24,5,2005,21.5749245,-158.1067657,0.1,Oahu,OA2832,Honolulu Fire Dept,NA
5/24/05,24,5,2005,21.3246403,-158.0845184,50,Oahu,OA3062,Honolulu Fire Dept,NA
5/25/05,25,5,2005,21.3334656,-158.0931396,0.3,Oahu,OA2930,Honolulu Fire Dept,NA
5/25/05,25,5,2005,21.4801426,-158.2042847,0.1,Oahu,OA529,Honolulu Fire Dept,NA
5/26/05,26,5,2005,20.9764481,-156.6550293,0.1,Maui,MA164,Maui Fire Dept,NA
5/26/05,26,5,2005,20.8782768,-156.4974365,0,Maui,MA882,Maui Fire Dept,NA
5/26/05,26,5,2005,21.4177208,-158.1707153,0.1,Oahu,OA1632,Honolulu Fire Dept,NA
5/26/05,26,5,2005,21.4485722,-158.165863,100,Oahu,OA1727,Honolulu Fire Dept,NA
5/27/05,27,5,2005,19.8124313,-155.8330841,0.1,Hawaii,HI1165,Hawaii Fire Dept,NA
5/27/05,27,5,2005,20.8853016,-156.6797791,0,Maui,MA757,Maui Fire Dept,NA
5/27/05,27,5,2005,21.4151764,-158.1730957,10,Oahu,OA1586,Honolulu Fire Dept,NA
5/27/05,27,5,2005,21.3303909,-158.0511475,0.1,Oahu,OA3502,Honolulu Fire Dept,NA
5/27/05,27,5,2005,21.3874474,-157.9951019,0.1,Oahu,OA4838,Honolulu Fire Dept,NA
5/27/05,27,5,2005,21.4108028,-157.9545135,0.2,Oahu,OA5226,Honolulu Fire Dept,NA
5/28/05,28,5,2005,21.5167122,-158.054306,0.1,Oahu,OA3480,Honolulu Fire Dept,NA
5/28/05,28,5,2005,21.3248024,-158.0484009,0.1,Oahu,OA3520,Honolulu Fire Dept,NA
5/28/05,28,5,2005,21.3098888,-157.8412933,5,Oahu,OA6072,Honolulu Fire Dept,NA
5/28/05,28,5,2005,21.347887,-157.72229,0.1,Oahu,OA6707,Honolulu Fire Dept,NA
5/29/05,29,5,2005,21.3787308,-158.1423035,0.5,Oahu,OA2361,Honolulu Fire Dept,NA
5/29/05,29,5,2005,21.5104351,-158.0224304,0.1,Oahu,OA4253,Honolulu Fire Dept,NA
5/29/05,29,5,2005,21.9634075,-159.6565857,0.1,Kauai,KA63,Kauai Fire Dept,NA
5/30/05,30,5,2005,20.6971035,-156.4376678,0,Maui,MA1812,Maui Fire Dept,NA
5/30/05,30,5,2005,21.4179153,-158.1406555,4,Oahu,OA2399,Honolulu Fire Dept,NA
5/30/05,30,5,2005,21.3286381,-158.0505219,1,Oahu,OA3512,Honolulu Fire Dept,NA
5/30/05,30,5,2005,21.3251343,-157.868988,0.1,Oahu,OA5787,Honolulu Fire Dept,NA
5/30/05,30,5,2005,22.1525021,-159.307251,0.5,Kauai,KA300,Kauai Fire Dept,NA
5/31/05,31,5,2005,21.4064922,-158.1642151,4,Oahu,OA1770,Honolulu Fire Dept,NA
5/31/05,31,5,2005,21.3414898,-158.025116,0.1,Oahu,OA4172,Honolulu Fire Dept,NA
5/31/05,31,5,2005,21.2916965,-157.6627502,0.5,Oahu,OA6912,Honolulu Fire Dept,NA
6/1/05,1,6,2005,20.1258583,-155.8824005,1,Hawaii,HI1223,Hawaii Fire Dept,NA
6/1/05,1,6,2005,20.8727608,-156.4752502,1,Maui,MA978,Maui Fire Dept,NA
6/1/05,1,6,2005,21.4094906,-158.1461792,0.1,Oahu,OA2296,Honolulu Fire Dept,NA
6/2/05,2,6,2005,21.4612083,-158.1673584,0.1,Oahu,OA1702,Honolulu Fire Dept,NA
6/2/05,2,6,2005,21.4192791,-158.1397095,0.1,Oahu,OA2408,Honolulu Fire Dept,NA
6/2/05,2,6,2005,21.4566135,-158.1942749,0.1,Oahu,OA738,Honolulu Fire Dept,NA
6/3/05,3,6,2005,21.9557247,-159.3603668,50,Kauai,KA209,Kauai Fire Dept,NA
6/4/05,4,6,2005,20.8854256,-156.6768341,0,Maui,MA753,Maui Fire Dept,NA
6/4/05,4,6,2005,21.4295349,-158.1809692,0.1,Oahu,OA1178,Honolulu Fire Dept,NA
6/4/05,4,6,2005,21.4304562,-158.1747437,0.1,Oahu,OA1452,Honolulu Fire Dept,NA
6/4/05,4,6,2005,21.4779663,-158.2176666,0.1,Oahu,OA329,Honolulu Fire Dept,NA
6/5/05,5,6,2005,20.8539505,-156.3253632,0,Maui,MA1150,Maui Fire Dept,NA
6/5/05,5,6,2005,21.4519463,-158.177948,0.5,Oahu,OA1249,Honolulu Fire Dept,NA
6/5/05,5,6,2005,21.3130684,-157.8650513,1,Oahu,OA5824,Honolulu Fire Dept,NA
6/5/05,5,6,2005,21.2689304,-157.8108826,1,Oahu,OA6349,Honolulu Fire Dept,NA
6/6/05,6,6,2005,21.4675846,-158.2083893,0.5,Oahu,OA479,Honolulu Fire Dept,NA
6/6/05,6,6,2005,21.8981228,-159.5579224,0.5,Kauai,KA90,Kauai Fire Dept,NA
6/7/05,7,6,2005,19.7200165,-155.0940247,0.1,Hawaii,HI624,Hawaii Fire Dept,NA
6/7/05,7,6,2005,20.9256725,-156.3013153,0,Maui,MA291,Maui Fire Dept,NA
6/7/05,7,6,2005,21.5433331,-158.2377777,0.1,Oahu,OA26,Honolulu Fire Dept,NA
6/7/05,7,6,2005,21.47686,-158.2199097,0.1,Oahu,OA285,Honolulu Fire Dept,NA
6/7/05,7,6,2005,21.3914623,-158.0119781,300,Oahu,OA4534,Honolulu Fire Dept,NA
6/8/05,8,6,2005,21.4889336,-158.2292633,0.1,Oahu,OA129,Honolulu Fire Dept,NA
6/8/05,8,6,2005,21.4433994,-158.1422577,0.2,Oahu,OA2375,Honolulu Fire Dept,NA
6/8/05,8,6,2005,21.3343849,-158.0451813,1,Oahu,OA3553,Honolulu Fire Dept,NA
6/8/05,8,6,2005,21.3760605,-158.0265656,0.2,Oahu,OA4091,Honolulu Fire Dept,NA
6/8/05,8,6,2005,21.3950024,-158.020401,0.3,Oahu,OA4293,Honolulu Fire Dept,NA
6/8/05,8,6,2005,21.312376,-158.0100555,1,Oahu,OA4559,Honolulu Fire Dept,NA
6/8/05,8,6,2005,22.0434799,-159.3359833,0.5,Kauai,KA228,Kauai Fire Dept,NA
6/9/05,9,6,2005,19.1099415,-155.8283844,0.2,Hawaii,HI1153,Hawaii Fire Dept,NA
6/9/05,9,6,2005,21.3866158,-158.0186615,0.1,Oahu,OA4342,Honolulu Fire Dept,NA
6/10/05,10,6,2005,20.0191021,-155.7874603,0.1,Hawaii,HI1046,Hawaii Fire Dept,NA
6/10/05,10,6,2005,21.4295349,-158.1809692,0.1,Oahu,OA1179,Honolulu Fire Dept,NA
6/10/05,10,6,2005,21.4193821,-158.1740417,0.2,Oahu,OA1531,Honolulu Fire Dept,NA
6/10/05,10,6,2005,21.3152542,-158.0210266,5,Oahu,OA4280,Honolulu Fire Dept,NA
6/10/05,10,6,2005,21.3197212,-158.0084686,0.1,Oahu,OA4613,Honolulu Fire Dept,NA
6/10/05,10,6,2005,21.4237881,-158.0078583,1,Oahu,OA4637,Honolulu Fire Dept,NA
6/11/05,11,6,2005,20.8702412,-156.6690826,0,Maui,MA1022,Maui Fire Dept,NA
6/11/05,11,6,2005,21.4889336,-158.2292633,0.1,Oahu,OA130,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.4193821,-158.1740417,0.1,Oahu,OA1532,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.3358631,-158.0669708,0.1,Oahu,OA3322,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.4734802,-158.2139435,20,Oahu,OA369,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.3894978,-157.9945679,0.1,Oahu,OA4859,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.7021084,-157.973587,0.1,Oahu,OA5089,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.3288784,-157.6933289,0.1,Oahu,OA6844,Honolulu Fire Dept,NA
6/11/05,11,6,2005,21.9551392,-159.3607941,0.1,Kauai,KA208,Kauai Fire Dept,NA
6/12/05,12,6,2005,20.7507839,-156.4569244,0,Maui,MA1651,Maui Fire Dept,NA
6/12/05,12,6,2005,21.3239365,-158.0055084,0.1,Oahu,OA4701,Honolulu Fire Dept,NA
6/12/05,12,6,2005,21.3686886,-157.9318542,1,Oahu,OA5410,Honolulu Fire Dept,NA
6/14/05,14,6,2005,20.0158691,-155.8210602,100,Hawaii,HI1114,Hawaii Fire Dept,NA
6/14/05,14,6,2005,20.0219002,-155.8161011,0,Hawaii,HI303,National Park Service,NA
6/14/05,14,6,2005,20.6318035,-156.3802643,0,Maui,MA1849,Maui Fire Dept,NA
6/14/05,14,6,2005,20.8748856,-156.4613495,0,Maui,MA937,Maui Fire Dept,NA
6/14/05,14,6,2005,21.4976196,-158.1870422,2820,Oahu,OA1043,Hawaii Div. of Forestry & Wildlife,NA
6/14/05,14,6,2005,21.4692593,-158.155838,0.2,Oahu,OA2005,Honolulu Fire Dept,NA
6/14/05,14,6,2005,21.6926861,-157.9764404,8,Oahu,OA5069,Honolulu Fire Dept,NA
6/14/05,14,6,2005,21.3029785,-157.8357544,0.1,Oahu,OA6140,Honolulu Fire Dept,NA
6/14/05,14,6,2005,21.9802647,-159.3726959,1,Kauai,KA176,Kauai Fire Dept,NA
6/15/05,15,6,2005,21.4241295,-158.1768494,0.1,Oahu,OA1288,Honolulu Fire Dept,NA
6/15/05,15,6,2005,21.4039059,-158.1765442,20,Oahu,OA1320,Honolulu Fire Dept,NA
6/15/05,15,6,2005,21.4110584,-158.1566315,0.1,Oahu,OA1997,Honolulu Fire Dept,NA
6/15/05,15,6,2005,21.5736866,-158.1530457,50,Oahu,OA2038,Honolulu Fire Dept,NA
6/15/05,15,6,2005,21.4734688,-158.2148895,0.1,Oahu,OA361,Honolulu Fire Dept,NA
6/15/05,15,6,2005,21.9682522,-159.6650848,80,Kauai,KA45,Hawaii Div. of Forestry & Wildlife,NA
6/15/05,15,6,2005,21.9682522,-159.6650848,70,Kauai,KA46,Hawaii Div. of Forestry & Wildlife,NA
6/15/05,15,6,2005,21.9684391,-159.665863,10,Kauai,XX112,Hawaii Div. of Forestry & Wildlife,NA
6/15/05,15,6,2005,22.1360207,-159.3061218,20,Kauai,XX113,Hawaii Div. of Forestry & Wildlife,NA
6/16/05,16,6,2005,19.8259563,-155.9916534,0.1,Hawaii,HI1366,Hawaii Fire Dept,NA
6/16/05,16,6,2005,21.4568176,-158.2006683,0.1,Oahu,OA614,Honolulu Fire Dept,NA
6/16/05,16,6,2005,21.2942924,-157.8213043,1,Oahu,OA6270,Honolulu Fire Dept,NA
6/16/05,16,6,2005,21.9705563,-159.713974,0.1,Kauai,KA3,Kauai Fire Dept,NA
6/16/05,16,6,2005,21.9687023,-159.6639404,5,Kauai,KA49,Kauai Fire Dept,NA
6/16/05,16,6,2005,22.1321392,-159.3064728,10,Kauai,XX114,Hawaii Div. of Forestry & Wildlife,NA
6/17/05,17,6,2005,21.4492874,-158.184845,0.2,Oahu,OA1072,Honolulu Fire Dept,NA
6/17/05,17,6,2005,21.4262733,-158.1756744,0.1,Oahu,OA1354,Honolulu Fire Dept,NA
6/17/05,17,6,2005,21.3734875,-158.1401062,0.5,Oahu,OA2406,Honolulu Fire Dept,NA
6/17/05,17,6,2005,21.3858089,-158.1321564,0.2,Oahu,OA2485,Honolulu Fire Dept,NA
6/17/05,17,6,2005,21.5864887,-158.103363,0.1,Oahu,OA2864,Honolulu Fire Dept,NA
6/17/05,17,6,2005,21.5765018,-158.10289,0.1,Oahu,OA2874,Honolulu Fire Dept,NA
6/18/05,18,6,2005,21.3566666,-158.1300049,0.2,Oahu,OA2552,Honolulu Fire Dept,NA
6/18/05,18,6,2005,21.4213428,-157.9595032,0.1,Oahu,OA5159,Honolulu Fire Dept,NA
6/18/05,18,6,2005,21.5367603,-158.2304993,0.2,Oahu,OA83,Honolulu Fire Dept,NA
6/19/05,19,6,2005,19.134306,-155.5121765,0.1,Hawaii,HI828,Hawaii Fire Dept,NA
6/19/05,19,6,2005,20.8750935,-156.4339142,0,Maui,MA932,Maui Fire Dept,NA
6/19/05,19,6,2005,21.4600372,-158.1602631,0.3,Oahu,OA1871,Honolulu Fire Dept,NA
6/19/05,19,6,2005,21.2995472,-157.824646,0.1,Oahu,OA6232,Honolulu Fire Dept,NA
6/20/05,20,6,2005,21.4566669,-158.1944122,0.1,Oahu,OA730,Honolulu Fire Dept,NA
6/21/05,21,6,2005,21.4295349,-158.1809692,0.1,Oahu,OA1180,Honolulu Fire Dept,NA
6/21/05,21,6,2005,21.4039059,-158.1765442,0.1,Oahu,OA1321,Honolulu Fire Dept,NA
6/21/05,21,6,2005,21.6031742,-158.0998993,2,Oahu,OA2897,Honolulu Fire Dept,NA
6/21/05,21,6,2005,21.4779663,-158.2176666,1,Oahu,OA330,Honolulu Fire Dept,NA
6/21/05,21,6,2005,21.4028015,-158.0407257,0.3,Oahu,OA3603,Honolulu Fire Dept,NA
6/21/05,21,6,2005,21.5367603,-158.2304993,0.1,Oahu,OA84,Honolulu Fire Dept,NA
6/22/05,22,6,2005,21.4519463,-158.177948,0.1,Oahu,OA1250,Honolulu Fire Dept,NA
6/22/05,22,6,2005,21.4154663,-158.1766968,3,Oahu,OA1294,Honolulu Fire Dept,NA
6/22/05,22,6,2005,21.5433331,-158.2377777,10,Oahu,OA27,Honolulu Fire Dept,NA
6/22/05,22,6,2005,21.5136299,-158.0191498,0.1,Oahu,OA4325,Honolulu Fire Dept,NA
6/22/05,22,6,2005,21.3842106,-157.9463196,0.1,Oahu,OA5290,Honolulu Fire Dept,NA
6/22/05,22,6,2005,21.3093224,-157.8530579,0.1,Oahu,OA5953,Honolulu Fire Dept,NA
6/23/05,23,6,2005,20.7866249,-156.4656372,0,Maui,MA1451,Maui Fire Dept,NA
6/23/05,23,6,2005,21.5803566,-158.1834106,300,Oahu,OA1122,Honolulu Fire Dept,NA
6/23/05,23,6,2005,21.4174633,-158.1709595,0.1,Oahu,OA1627,Honolulu Fire Dept,NA
6/23/05,23,6,2005,21.4744339,-158.2184601,0.3,Oahu,OA315,Honolulu Fire Dept,NA
6/23/05,23,6,2005,21.3910084,-158.016983,0.1,Oahu,OA4389,Honolulu Fire Dept,NA
6/23/05,23,6,2005,21.3960075,-158.0152283,0.1,Oahu,OA4430,Honolulu Fire Dept,NA
6/24/05,24,6,2005,21.5803566,-158.1834106,0.1,Oahu,OA1123,Honolulu Fire Dept,NA
6/24/05,24,6,2005,21.5280342,-158.2277222,23,Oahu,OA170,Honolulu Fire Dept,NA
6/24/05,24,6,2005,21.3075008,-158.0447235,0,Oahu,OA3564,Honolulu Fire Dept,NA
